artist,title,key,song_url,year
Tears For Fears,Sowing The Seeds Of Love,6308,75c2bb76a83859ded03ace19562b7c741be623ce,1989
"Cure, The",Love Song,6309,26567eb3b0cdcbc6cc481a71feb4d87781474378,1989
New Kids On The Block,Cover Girl,6310,2463cf7f381b0932357661319c6b0c12274472f7,1989
"B-52's, The",Love Shack,6311,c66686108383c8fc9223d3aa09040cdd91c5338b,1989
Bobby Brown,Every Little Step,6312,b3b294f779b611e6f5d46abd651b13d651989f6b,1989
Cher,If I Could Turn Back Time,6313,cdcc5adf414d84387a088825699c7e62558d0bb4,1989
Def Leppard,Armageddon It,6314,1f35da58f6fa542741f76c6f10fd30b1d95e6c52,1989
Neneh Cherry,Buffalo Stance,6315,2ea56be548ab646eff0a0dbd307e920d0f6c676b,1989
Love and Rockets,So Alive,6317,591a411a7e0791dd2ffcd65d26850c27a98af5af,1989
New Kids On The Block,You Got It ,6318,7e54019caa090b42151fb2c5fed2e82b90b8a017,1989
Bon Jovi,Born To Be My Baby,6319,9dd4fca19258ea5897de4e9bdc6cf91bf07d48c5,1989
Tone Loc,Funky Cold Medina,6320,cd9d860dd119c196996d96f62603ad4aef6d5b96,1989
White Lion,When The Children Cry,6321,a600fa52cce4a4d16cd78351dc3a0a18d243e580,1989
Bobby Brown,Roni,6322,b1d1277165ec4f4209bdf3fb1fee0414f85a3d60,1989
Soul II Soul,Back To Life,6323,a926fc0e9051cef9f83148d2e8d08be853861f4e,1989
Rod Stewart,My Heart Can't Tell You No,6324,65a47b552a34d3cee0421383c58c2928f2190c49,1989
Skid Row,18 And Life,6325,55f24dd015afaeb11129ba2d9556caed7e927ee6,1989
Guns N' Roses,Patience,6326,7edcb00f69907e913bf0815aed297756138eb601,1989
Richard Marx,Angelia,6327,2d86eb505cf1fa31a5a1c332c5599ffe7ba173d5,1989
Steve Winwood,Roll With It,6657,b8e8e2c5c31c181ef75807e076244a9d98e865ab,1988
Poison,Every Rose Has Its Thorn,6658,73c5fb4a24773c791a0f8f6ac7b45bf0352b4c22,1988
George Michael,One More Try,6659,cd7b680b2d2f84fa66d5bbf6335eb0ea0f99ab4f,1988
Chicago,Look Away,6660,380e7202e7bbaec49905c831227b4101a3cb8d8f,1988
Rick Astley,Never Gonna Give You Up,6661,c28ac8b0a23f0ffc3789661168068b1efa099d92,1988
Guns N' Roses,Sweet Child O' Mine,6662,25bb61d538e6534b7db6a12f9b6cdcb25c137ce1,1988
Gloria Estefan,Anything For You,6663,23b93f3c14b09d0138fd69ccf87f52fb93f3cb36,1988
Billy Ocean,"Get Outta My Dreams, Get Into My Car",6664,4e3cb3ee87bf762dec04466bb0ad895a9e6d0f21,1988
Michael Jackson,Man In The Mirror,6665,71e5a551be7b2d12c0649fa29c49855a512dca50,1988
Cheap Trick,The Flame,6666,e97ee68d101eef91f2b51d858050d682843bbc4e,1988
Tiffany,Could've Been,6667,a9603bd0889ab4b32678fb8aeadebf4dd2b58111,1988
Bobby McFerrin,Don't Worry Be Happy,6668,b6efa3b2572d09219a12293229eaecb7dd586815,1988
Phil Collins,Groovy Kind Of Love,6669,81ded00416e32098af89d683088f1bc7ae59c9fc,1988
Whitney Houston,Where Do Broken Hearts Go,6670,87d1e26bbc1e532f72571affdd71721fe9ad71ee,1988
George Michael,Father Figure,6671,917d135da8180366683c43b118fe6d521fca71e5,1988
Bon Jovi,Bad Medicine,6672,e38cf5109811cc4763e9686ffdc1b6797b689d5f,1988
George Michael,Monkey,6673,33094deedbe9525a0df69e0798fc915eb3d51ae6,1988
INXS,Need You Tonight,6674,61b17a335d5afc1c4086b1b08e2400f0da147977,1988
George Harrison,Got My Mind Set On You,6675,0146ab9b59ba20a186df5faff7ca1f270b0678ef,1987
Whitney Houston,So Emotional,6676,e5e43405f7406fa63a45d8a39907cd366fe805b7,1987
"Escape Club, The","Wild, Wild West",6677,af6e5f4afc16ad6cebc5913ef5a116285c4c5e9b,1988
Expose,Seasons Change,6678,7455d4fd2a760222de9020878639df2ccdb2afa2,1988
Terence Trent D'Arby,Wishing Well,6679,9996bd3fa6c0798d005d2a76222d6181f328d126,1988
Will To Power,"Baby, I Love Your Way",6680,97f8192d7c68bd704b0684a0494074b6e64227e8,1988
Richard Marx,Hold On To The Nights,6681,7791d2ee486250c309d2754799182edc285a24b1,1988
Debbie Gibson,Foolish Beat,6682,a07b91a0d4d2b3e8a771c997452459073adc98da,1988
Def Leppard,Love Bites,6683,11f876488c84aa3ece1fd8e06d104a14109687d7,1988
Michael Jackson,The Way You Make Me Feel,6684,93f122101d44b96287fa0dea98f1b0f133a413b8,1988
UB40,Red Red Wine '88,6685,716dab6c5404d97ebfbc6ef8b0eb90b115966c38,1988
Rick Astley,Together Forever,6686,d3afec8c05de94dc6421b286b9c8a3fb03d4f9e7,1988
"Beach Boys, The",Kokomo,6687,25d9133789da9c591cb3ccaa672eea57a2283927,1988
Michael Jackson,Dirty Diana,6688,069362339205677a27eb7bbdd1a785a88553b7bd,1988
Johnny Hates Jazz,Shattered Dreams,6689,10b8a0676b8d036445e6704061441aa7f42ef8e4,1988
Breathe,Hands To Heaven,6690,8c8e43f243be49e55c3e3edd57a0a38be307891d,1988
Richard Marx,Endless Summer Nights,6691,27ca4d2ebecaee56843039b47dacddaaad0f769b,1988
Robert Palmer,Simply Irresistible,6692,bde90657871ecb45998071a9f0ca0eec97544c90,1988
Pet Shop Boys,What Have I Done To Deserve This,6693,77a6614853d33b187ee72c897944a3ac1dde4a35,1988
INXS,Devil Inside,6694,3c81111b64cc3097ed7f4b57abf9f9b4ceee5f00,1988
Pebbles,Mercedes Boy,6695,57deb68b690d1880dde0864ac9390b848daf39b7,1988
Def Leppard,Pour Some Sugar On Me,6696,49cd7c1d341797324a07e1e48cbeb9d7ae6cc8ad,1988
Elton John,I Don't Wanna Go On With You Like That,6697,453087d692ddc7e95f2b305981997570daeb70f5,1988
Bangles,Hazy Shade Of Winter,6698,c6f024bbb5021309226b6d83d9be2fb09697ad7e,1988
Belinda Carlisle,I Get Weak,6699,ed4969331088312446df0d6e82f46de1eae734d7,1988
Patrick Swayze,She's Like The Wind,6700,62ab573ac328de4cb7324d22c97c4773bfeee556,1988
Taylor Dayne,I'll Always Love You,6701,1561be24a1120150b022378fd622c5673ee1bb5e,1988
Breathe,How Can I Fall?,6703,bf851cbbe5130d92412c80a06e85b18bfef7aa45,1988
Aerosmith,Angel,6704,0e6b2424293baa18a94aab11f26f2fe512a5daf4,1988
Huey Lewis and The News,Perfect World,6705,20cb36b68eb7e69dda8bec84e6c66b5ca78cb948,1988
Anita Baker,Giving You The Best That I Got,6706,4e233624b112fa008fd0c1b9a0c3ed4ddba83321,1988
Samantha Fox,Naughty Girls ,6707,b87fdb79e499a7d852da672e1c9cdd9f6e483e47,1988
Information Society,What's On Your Mind ,6708,a99a82dea6f8882270eb19f3550c75e8db5df163,1988
Eric Carmen,Make Me Lose Control,6709,03618fee1ce0d16de954a93e5db7faf4a2a79d55,1988
Chicago,I Don't Wanna Live Without Your Love,6710,45017c8608d53c677c3cabfcf65d554197169ec2,1988
Roger,I Want To Be Your Man,6711,bbbc265c1c99f2fafea2a4ebc513697f3f553abc,1988
Gloria Estefan,1,6712,6eaebaf22e413eb031fe97889e7654c49994a798,1988
U2,Desire,6713,26fb092deba0778c66e6ba96870d318bc85315d9,1988
Debbie Gibson,Out Of The Blue,6714,28acda3b38b25768aebfca6f43baf84ec934d33e,1988
INXS,New Sensation,6715,06f9387e2a3c03e041ad5d496c37376b9bb8abc7,1988
Daryl Hall and John Oates,Everything Your Heart Desires,6716,b5db72d1caf537ef87a0dba353df7efeda61de41,1988
"Jets, The",Make It Real,6717,35f997d4929eee62b94e8422f6490dfaa1fea1d6,1988
Cheap Trick,Don't Be Cruel,6718,724a827664a12e7cfddeb0013813c861d2e8e6c9,1988
Duran Duran,I Don't Want Your Love,6719,8b8f673d2b7ba071c3ddf75b664ddb780c0c4c52,1988
Eric Carmen,Hungry Eyes,6720,30953e955fa29ef7ae712e3337b42a299d937930,1988
Terence Trent D'Arby,Sign Your Name,6721,2a9069bf5b375fb2f5fd554574a536620aa0fbd5,1988
Pet Shop Boys,Always On My Mind,6722,c166b879110c7659204e2c464ed3048b0a8fb6bb,1988
Peter Cetera,One Good Woman,6723,8278b13f3ca743ec74dc97cec8827d27be501bd1,1988
George Michael,Faith,7044,ad227db8dedb8bbe85768d81a804db1d6e537967,1987
Bon Jovi,Livin' On A Prayer,7045,948ec025f4d82283b67f3bc6d3890064b1fec397,1987
Heart,Alone,7046,b9a0d562422e47983e68cc78e23f30d3db515abb,1987
U2,With Or Without You,7047,4528ce3cbd216e7b1d9cc9750c0e6b9ae7ccc018,1987
Los Lobos,La Bamba,7048,b32bfe757b0f1b283aadf6bf970d5e1f75dd9056,1987
Whitney Houston,I Wanna Dance With Somebody ,7049,3bb02cefe0aca5129bb4be624a3f0dba6f31409f,1987
Starship,Nothing's Gonna Stop Us Now,7050,021d3772b92fb0308c0b1852cf4aa444de3fdb81,1987
U2,I Still Haven't Found What I'm Looking For,7051,448c1e06afca6cf1d91974a649fc1b1e00731ef9,1987
Whitney Houston,Didn't We Almost Have It All,7052,6fb8e0520d9660648fc4d336246b622811368e20,1987
Aretha Franklin,I Knew You Were Waiting ,7053,0b9aea72600b8aed54b6e64a4034e2a4c3d708b7,1987
Billy Vera,At This Moment ,7054,eed80eaa52a14a6848430e9b2a140e574e052987,1987
Tiffany,I Think We're Alone Now,7055,8feaad17e3925e3af33817f52691750f8109fbdc,1987
Cutting Crew,I Just Died In Your Arms,7056,be3ddee73cfec910ba72a81cbbe7a56faee86657,1987
Club Nouveau,Lean On Me,7057,cddcbe083c34340099819ddf7322589dc3e64e2d,1987
Michael Jackson,Bad,7058,cf1bf4e867daf75503e8dd33dcce9a99eeaba3d7,1987
Gregory Abbott,Shake You Down,7059,77bae47a707df5ff508f0aa301746bbe9145ad9e,1986
Whitesnake,Here I Go Again,7060,35ef55e679fb3fb5ac1b03b9f6d85863a9f6e4c3,1987
Atlantic Starr,Always,7061,cf69b81167c70a1b75aa43594a3b8f6554eeebac,1987
Lisa Lisa and Cult Jam,Head To Toe,7062,477367c05cc762e6518f98fc62e0dec98779e8be,1987
Belinda Carlisle,Heaven Is A Place On Earth,7064,d51127e836e3a7bf005ecc519f2766a862a5739d,1987
Bill Medley,I've Had The Time Of My Life,7065,b952ddcf02328abc149981bced79673ec163f2bf,1987
Madonna,Open Your Heart,7066,9c84995232c9a22eb9bbf482faec68cfe1f97191,1987
Kim Wilde,You Keep Me Hangin' On,7067,676a4a76b7f07730712ae4e43cd1bcd4c5bf2984,1987
Lisa Lisa and Cult Jam,Lost In Emotion,7068,a36886d03aa7c3a28d090e7fb1188c9e2bf8cedd,1987
Billy Idol,Mony Mony,7069,3da9ac784163acd2e3d738f889626ca1d5c20eb8,1987
Huey Lewis and The News,Jacob's Ladder,7070,11213955bb454dde07a8956a4e31bccc65f2a79c,1987
Madonna,Who's That Girl,7071,2899b6c5a8aa522e6291d9485b9a2e3f16be7d04,1987
Michael Jackson,I Just Can't Stop Loving You,7072,39a9300bf56bd2756e674d491e8fe255bf17dc6d,1987
Jody Watley,Looking For A New Love,7073,12ebef37385d5de2093beacbeb8d5609f6f8e501,1987
Madonna,Causing A Commotion,7074,a1efa0a74c9503a22173b33ffa3dc2e7166457c7,1987
Robbie Nevil,C'est La Vie,7075,64042360a30e7ad1434abb0d6446f8e8d9b56834,1987
Crowded House,Don't Dream It's Over,7076,3420f15e9ae068d3ff7d29d6d6ac4088bc773a39,1987
Whitesnake,Is This Love,7077,834cdc25503946f3610e1449b33f63a5aa9c0dcf,1987
George Michael,I Want Your Sex,7078,50f1964297427cd338f4eaaa283517250532e621,1987
Duran Duran,Notorious,7080,e427126c02130b5565419c0d138b028f8b0370d4,1986
Georgia Satellites,Keep Your Hands To Yourself,7081,d2bf70675c59e2c4953f4e818ff3f38ad2fa7d89,1987
Janet Jackson,Let's Wait Awhile,7083,6f13bdaaa7063fdf54ddb2df9274b09e10b4d18e,1987
Europe,Carrie,7085,137ccee054d23ee86f86112d10d8c6fe600b4bb6,1987
Richard Marx,Should've Known Better,7086,21d101ea1e51c12f81af8c3439fb4f5bed31dd1f,1987
Cyndi Lauper,Change Of Heart,7087,40ac27f37c38c2e1d9f436193f4f5cbdedeb6087,1987
Suzanne Vega,Luka,7088,87ce50828a280ea8d02e88641c4d5e6f8afc7d99,1987
Genesis,In Too Deep,7089,1ddc7763378f17ac34539c93af4058d84005814d,1987
Chicago,Will You Still Love Me?,7091,a5d29a980207a6cfdc4a1221055f7020dc0f3265,1987
"Jets, The",You Got It All,7092,3498004953d2cdba77a05fcac8421320e254a2ee,1987
Richard Marx,Don't Mean Nothing,7093,78c3b3818827a80a3c837ccef8017587d52a4fb0,1987
Genesis,"Tonight, Tonight, Tonight",7094,73ac53790c2b89ca5976b68634dd2232d657fc1c,1987
Bananarama,I Heard A Rumour,7095,e72d49dec1a2040e063e653c15edff48a06b1137,1987
Madonna,La Isla Bonita,7096,31c50f508c07f16c25097c9dc5f8f55a162dff0a,1987
Fleetwood Mac,Little Lies,7097,bc26f396931abc91cd7530144a6a2d468a6d134c,1987
Debbie Gibson,Shake Your Love,7098,1e30087773983522da3d12ba512d7c2071dabf94,1987
Debbie Gibson,Only In My Dreams,7099,9ebadc02272cc7a9fe96e96bead4bb580afb87b6,1987
T'Pau,Heart And Soul,7100,557ca2ccc9d59873b34c3b19abbbfcccbc7ace85,1987
Bruce Hornsby,Mandolin Rain,7101,cd6aacd628782b04fe21825c75bac79c99bc8e67,1987
Genesis,Land Of Confusion,7102,e3f588594ca423d2886a0f46248d2bfbbb3e9232,1987
Samantha Fox,Touch Me ,7103,97c20ea4751ab7a94209b896adaf697fd79123c1,1987
"System, The",Don't Disturb This Groove,7104,b3069fd521f87807269e79752cc7b05c3c4ec9b1,1987
Kenny G,Songbird,7105,b1b38ed7f734edd2cb7e8fb1cc1abdf3a21efca9,1987
Dionne and Friends,That's What Friends Are For,7442,af80a2486e1b032bef1554ad6625dc9be036faef,1985
Bangles,Walk Like An Egyptian,7443,3beb7243c21e035fd2f5e5098ec671802017de0a,1986
Patti LaBelle,On My Own,7444,3519fe21c5da02cdaee31571021b7e1d3dc4eda7,1986
Whitney Houston,Greatest Love Of All,7445,12144a766d983ea0484b29e7c43e70c4ccf535c3,1986
Huey Lewis and The News,Stuck With You,7446,ed319dd618325488b8051dc09af20897b5fb16cc,1986
Falco,Rock Me Amadeus,7447,5c101d7dc91f148fc268460c9eadfa697d377889,1986
Mr. Mister,Kyrie,7448,fd4409256b5524b9532e47f150d455705dc7ac67,1986
Madonna,Papa Don't Preach,7450,0b0e954f238b85a8e6043d05e86945c21772ba13,1986
Whitney Houston,How Will I Know,7451,4cfd0ab2b770e37313275d37788f687992b0ee17,1986
Peter Cetera,Glory Of Love,7452,a88e5003e02210504f710ed849e9df71e63ff0a0,1986
Janet Jackson,When I Think Of You,7453,49dbb7fcbf1333d10c8d3d5a02bc48e6a9665767,1986
Cyndi Lauper,True Colors,7454,c8b5ee3aa0a7d20c05c88db2b98dcb1ce74d0277,1986
Boston,Amanda,7455,1fe16715bbc8c88943d318bff8146f455358cc08,1986
Bruce Hornsby,The Way It Is,7456,4ccadce5905349a47a35806a63a3b8068853b89a,1986
"Human League, The",Human,7457,a636278adc5705cdac71a6d2f3fed4b11d513ebb,1986
Robert Palmer,Addicted To Love,7458,296c03f9d3edb1f1864201d69f5f19767c0c19e1,1986
Billy Ocean,There'll Be Sad Songs ,7459,8c87b6a54acea11501911b7772dfd0584476ef64,1986
Peter Gabriel,Sledgehammer,7460,63c824fc9147fa72aaba44b390ec86f5d8305450,1986
Pet Shop Boys,West End Girls,7461,ec82db24145d5dd1a7f469d3961e2fd8e8d011b6,1986
Berlin,Take My Breath Away,7462,fe2735ff92bf3b06669aebcb619f1a53a9d1100b,1986
Starship,Sara,7463,e6a87804785f6f8d44e9fc9ea4484ac10cefce3e,1986
Bananarama,Venus,7464,fe72b9454dfed4a790009b93a71e22efce6670e4,1986
Peter Cetera,The Next Time I Fall,7465,956308cde6083e771c27862b0d7f8acff7c83a0c,1986
Bon Jovi,You Give Love A Bad Name,7466,471f0ac326e15726ee7da202258ca52c46200ea4,1986
Simply Red,Holding Back The Years,7467,a6e824120512518cb2015e030a16779fc7467b7c,1986
Steve Winwood,Higher Love,7468,46ac23acfe3dee8d7e3dd84f91a73c005f9ed08d,1986
Heart,These Dreams,7469,86931209e397fce714bc10ffe2ee2d44b8c9ae98,1986
Madonna,Live To Tell,7470,7f0cfcf95c8d43030b29133d203b138b11960644,1986
Genesis,Invisible Touch,7471,82c14c65d95a1c8f4a0d725efa26ac26f1933edd,1986
Tina Turner,Typical Male,7472,8fbce3084b058c7257cdada7e6799c0184268851,1986
Lionel Richie,Dancing On The Ceiling,7473,dc3e4f700c67c3f989d785502049c1fedbfd387b,1986
Wang Chung,Everybody Have Fun Tonight,7474,a4042bebcd256d52ea7ee3cfb45b5b9dc63f334b,1986
Gloria Loring and Carl Anderson,Friends And Lovers,7475,dc02c85db39bca3bfdc5ed338061c79061856df8,1986
Survivor,Burning Heart,7476,80b5e263ab159f97a3b41051236085e49788456f,1986
Kenny Loggins,Danger Zone,7477,6aa13be0bb142f0924f8b2aa78031e5006f4f54a,1986
Glass Tiger,Don't Forget Me ,7478,04a3f85f2ee0aa70b23682de1c7f9b716fd5d894,1986
Billy Ocean,"When The Going Gets Tough, The Tough Get Going",7479,bdaed6c5d59056fd704f1491f4b486455fd76d08,1986
Bangles,Manic Monday,7480,858242cab53e228452185b1ac2923415aefd7e26,1986
Robert Palmer,I Didn't Mean To Turn You On,7481,9ab32685a281b5158c48d3431875349dedecd4c5,1986
John Cougar Mellencamp,R.O.C.K. In The U.S.A.,7482,c4a021d834ece781984fe2aaafa1d45235e167d4,1986
Madonna,True Blue,7483,a990ddc3617455968785154db11adf9b5667ee1b,1986
Atlantic Starr,Secret Lovers,7484,e5545d1eeac27f737f678d9187aa616e3cb880e0,1986
Belinda Carlisle,Mad About You,7485,f5a0b7b71098407450a33e6f1b0a7a9ad9ada66f,1986
"Jets, The",Crush On You,7486,64fecb8ef7a1544c79035a8683b0d6288d4f4c41,1986
Huey Lewis and The News,Hip To Be Square,7487,6e8cd389eb8c1bc747adcd6ff0f7c829ba34bfb8,1986
Wham!,I'm Your Man,7488,d55e80b920addaaf4efd86d0117ef9df14a7c1b0,1986
Janet Jackson,Nasty,7489,d650a01558b7ec92d734be11365331140fc6f986,1986
Nu Shooz,I Can't Wait,7490,c9076f753729cab470759c131d5b55bfb70014fb,1986
El DeBarge,Who's Johnny,7491,5837252d1503234abed7c409dd7389321760bcfb,1986
Van Halen,Why Can't This Be Love,7492,c1890a3d43b14c09924cee71faa994cc384e26a6,1986
Stacey Q,Two Of Hearts,7493,1d6f443c174f39d72f5f44b5b006eda891e3c283,1986
Stevie Nicks,Talk To Me,7494,fabc01c258ba471772c3546421eff4d3984501eb,1986
Genesis,Throwing It All Away,7495,90c76f4d27c5060169c3d9c4c417d7aa8803a764,1986
Janet Jackson,What Have You Done For Me Lately,7496,4449134e67abfb32ba31c42062035906dc538ad7,1986
Howard Jones,No One Is To Blame,7497,85881064a6c6066a0ec4bc62a46c88469dae9ca4,1986
Orchestral Manoeuvres In The Dark,If You Leave,7498,12cd71d4faf2415fc81126e924587a49ff615b0b,1986
James Brown,Living In America,7499,7af75ae9545de7a9b88ed91597204969b3ac0bbd,1986
Run DMC,Walk This Way,7500,1779acd431c65ec238885c1ea187f251c8cb3e56,1986
Eddie Money,Take Me Home Tonight,7501,2d9b0ee0d6536e655c6a100006569ef988681754,1986
Lionel Richie,"Say You, Say Me",7839,bd94e483f9521f0ad068295fe1a8985bcad4b56d,1985
USA for Africa,We Are The World,7840,e2f94172ed84912b8be9c1297ab834b37de5fdf8,1985
Wham!,Careless Whisper,7841,75d3d091213d60d9f3ed2c0698b846177076b0d0,1985
REO Speedwagon,Can't Fight This Feeling,7842,34107844d1c3f3947321f6a13efe2ce763e7a8a0,1985
Dire Straits,Money For Nothing,7843,280d447a61ab0ad2b6c201a3c75bc1af6ba17d0a,1985
Tears For Fears,Shout,7844,dd5027e78be51ed891d66d561acaeee092c694b0,1985
Mr. Mister,Broken Wings,7845,274d10e018791a25191b17856f81539f545ed4d7,1985
Foreigner,I Want To Know What Love Is,7846,b2634bf34d0dc4e3c31eb25780e156313e656a11,1985
Huey Lewis and The News,Power Of Love,7847,0a5f6320fd2a1d43a06513927dd434e680734a88,1985
Tears For Fears,Everybody Wants To Rule The World,7848,d05fce3285b636a2d3e54242c87833105b9337e6,1985
Starship,We Built This City,7849,06ee3eebc448fa3f13144d300ff8828592c00ae9,1985
John Parr,St. Elmo's Fire ,7850,3b07ee7951744d016c4afce08f29ab51803de91b,1985
Wham!,Everything She Wants ,7851,9ed771f00b8939a8adc467720d16702322c541e3,1985
Bryan Adams,Heaven,7852,e6af79b9a2cc7251e177dba8f4c37dbea7e84b3e,1985
Duran Duran,A View To A Kill,7853,d783aa8f59b8111ba461265905406cba973b1ca7,1985
Phil Collins,One More Night,7854,e8dd3404e4eca90c19d1c65d6b8ff0bee40de916,1985
Phil Collins,Separate Lives,7855,b39b0e04dff930b0293f57a6af3f21f130e5c25d,1985
Madonna,Crazy For You,7856,a8314035c7b5ece62d4c6cc068f3caeb3791125e,1985
Paul Young,Everytime You Go Away,7857,93beed2866a7723d29544793a05a890d784e72c5,1985
Simple Minds,Don't You ,7858,c67b4474b763735ac27fc54d9779609f7e10a9de,1985
Stevie Wonder,Part-Time Lover,7859,3922e8367d632bb2aa4489e0c93d2c06758b613f,1985
A-Ha,Take On Me,7860,0f980d0fac59f77123d0272b78bce97f1374d9e9,1985
Whitney Houston,Saving All My Love For You,7861,2be6e1bedb63d7a50fd74fd65cbdc78ce5b22b7b,1985
Jan Hammer,Miami Vice Theme,7862,ac5ef794221609401347430372a4d894cf8b5627,1985
Phil Collins,Sussudio,7863,2860a41c836441bd819c69ccc3015e711099dd5c,1985
Ready For The World,Oh Sheila,7864,700d82e16d171bddc58fa6fd393024a248d4acfb,1985
Eddie Murphy,Party All The Time,7865,de44a29163b5dd3c382485a7eb7014580bfcb639,1985
Kool and The Gang,Cherish,7866,f783fb7ad39498062cfde0145231d4041b48a408,1985
Philip Bailey,Easy Lover,7867,7579a2db1c975cc95d8b0a971eebb398e7816c4f,1985
Glenn Frey,You Belong To The City,7868,6ab5650ff24dbfb956fdc3554c561d4649dad4a9,1985
Jack Wagner,All I Need,7869,eac441804ed2a06d5279508646dbec3d4fa07b39,1985
Madonna,Material Girl,7870,5ff7f7b7d2af1a747da275bed3c49054c01b5b1c,1985
Billy Ocean,Loverboy,7871,333dc8d5a2678134829088f27b51cca7cbe78644,1985
Glenn Frey,The Heat Is On,7873,56788f76114d85d386eb3572c6e8b7191f5728f7,1985
Tina Turner,We Don't Need Another Hero,7874,8e6732bbe57f25d18323abd18b729e9a84a40cc0,1985
Harold Faltermeyer,Axel F,7875,f3e4a0302acb7c28f1375bb84c36aa409f6b4f2f,1985
DeBarge,Rhythm Of The Night,7876,5f6a26a0fb13920c64eb32ed9a1c5ab3bb7fb801,1985
Simple Minds,Alive And Kicking,7877,7b9c2fe563d1cf5341f2f54df9aeefd2bbe51837,1985
Chicago,You're The Inspiration,7878,027355d5273323b187c7f2d988b8d15fb7f5e531,1985
Corey Hart,Never Surrender,7879,5aeae7cbd237c656fcd71efda0007db2a38e433f,1985
Sting,If You Love Somebody Set Them Free,7880,c6050a6c2199790e41013bfca7721530a512cf7a,1985
"Honeydrippers, The",Sea Of Love,7881,e81aa7cc3cd112fbe32705150722ec16e130718f,1984
Commodores,Nightshift,7882,70c5d3022f0de1e260e12f4918149968e4f315c7,1985
Whitney Houston,You Give Good Love,7883,dc77dfeffba6def27cfaec208623ab82cc33cacc,1985
Murray Head,One Night In Bangkok,7884,9df3c3b750f2efba5a4e8ed9d592c2061951ddd1,1985
Aretha Franklin,Freeway Of Love,7885,20e0041f276f21d639c467c6c566d95b5b610490,1985
Tears For Fears,Head Over Heels,7886,5fa25a0662c1bee97e336a8ff6b5c5809d446cca,1985
David Lee Roth,California Girls,7887,440eae3161cba233de9dadf3c0beab90e3eec18b,1985
Wham!,Freedom,7888,51680ccd0b38db3b7f45aaf6261ad150b147fa04,1985
Billy Ocean,Suddenly,7889,c788a90908b262034a86b82b55ea1a72d712a1a5,1985
New Edition,Cool It Now,7890,730e7a22d117adde5b07aba3774b32a611ed0003,1985
Heart,Never,7891,eed2ada6cbb19ba87537ff3fd6bf1b4b81ef0a62,1985
Survivor,The Search Is Over,7892,c7158405dba5e004f89f9fa8fa1d4655506528af,1985
Teena Marie,Lovergirl,7893,4a4ce916db4add262d24cdc10e5c04586769b1c4,1985
Phil Collins,Don't Lose My Number,7894,cd38cbe27bdb81700cf48d382399fe261134ee9b,1985
Madonna,Like A Virgin,8244,693e9d74bf04462da738351385fdc225cc465edc,1984
Prince,When Doves Cry,8245,5fc1bc59898ea8d0d23cf88810828d014020ef5d,1984
Van Halen,Jump,8246,1272f580e516703bd4c01ebaf441b9a5261ad5d5,1984
Kenny Loggins,Footloose,8247,ab731e85f55caa38a697c1e825728df2f78e5c85,1984
Tina Turner,What's Love Got To Do With It,8248,47bbef1ad14842d5ac0cbff9b0710baad59038c2,1984
Phil Collins,Against All Odds ,8249,2ea18d59009cfe9d1ded1931f9d63046e1c0fabb,1984
Stevie Wonder,I Just Called To Say I Love You,8250,88adf0c57c17d6ca7e132aef60eacc044c4cf97f,1984
Ray Parker Jr.,Ghostbusters,8251,1a256ca908f26e5b56a83b17bb0d615158d02a2c,1984
Culture Club,Karma Chameleon,8252,5d7c31534d3d8e042cbaaf32324f60c5d710f3b4,1984
Wham!,Wake Me Up Before You Go-Go,8253,60ee8f279faea3434bb2a3dc418b494aeafd9a95,1984
Lionel Richie,Hello,8254,11d6d153fc868c6af93b776a3faf0a3bbbec0305,1984
Yes,Owner Of A Lonely Heart,8255,224fbea1d545aeb26a889e930dc1b0d75f623c42,1983
Daryl Hall and John Oates,Out Of Touch,8256,10bf3133d3df065d94339ea19ff6e0352f5cede0,1984
Cyndi Lauper,Time After Time,8257,0bd40c4c5f27548fd83f721380b99466c1c2094f,1984
Deniece Williams,Let's Hear It For The Boy,8258,75dcc84191bd427ffaf522015bb960e41a0123cb,1984
Duran Duran,The Reflex,8260,5306b854897bced8fbaa1de643e17fd20339cffd,1984
Billy Ocean,Caribbean Queen ,8261,4a9f9984f32ff3a3a74a9396a50bb815c0382490,1984
John Waite,Missing You,8262,146a44008731a8490c3014198bc37270ac633a77,1984
Bruce Springsteen,Dancing In The Dark,8263,ca523bfc94766689529e443009bcec6b56cf8b6a,1984
Duran Duran,Wild Boys,8264,124699b6cfa28b4b6763c4671140fd7caaf12515,1984
Rockwell,Somebody's Watching Me,8265,fb0c46d7383ef83ac610c4b5b8f52dc321412a6f,1984
Cyndi Lauper,Girls Just Want To Have Fun,8266,6bee4180ef21c7badcfae3293ce3427c2e2dfa37,1984
